Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Ibrido vs Benzina,is_Diesel vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
25500,3,32,1,150,1,335,0,0,0,0,0,0,0,1
25500,4,79,1,112,1,683,0,0,0,0,0,0,0,1
25500,5,57,0,116,1,81,0,1,0,0,0,0,1,0
25660,3,65,1,150,1,125,0,0,0,0,1,0,0,0
25800,4,86,0,116,1,186,0,1,0,1,0,0,1,0
25800,3,115,0,116,1,151,0,1,1,0,0,0,1,0
25800,4,58,0,111,1,142,0,0,0,1,0,0,0,0
25800,3,36,1,150,1,102,0,1,0,0,1,1,0,0
30390,3,60,1,150,1,326,0,0,1,0,0,0,1,0
25890,5,20,1,150,1,72,0,0,0,1,0,0,0,0
25900,5,43,1,150,1,261,0,0,0,0,1,0,1,0
25900,4,77,0,116,1,750,0,1,0,0,0,0,0,1
25900,2,42,1,111,1,127,0,0,0,0,0,0,0,0
25900,2,35,1,111,1,68,0,0,0,0,0,0,0,0
25900,4,69,1,150,1,126,1,0,0,0,1,1,0,0
25900,3,73,1,204,1,126,1,0,0,0,1,1,0,0
25900,2,44,1,116,1,193,0,1,0,0,1,1,0,0
30500,2,8,1,150,1,275,0,0,0,0,1,1,0,0
25950,0,1,0,116,1,146,0,0,0,0,1,1,0,0
25990,5,61,1,150,1,141,0,1,0,0,0,0,0,0
26000,5,28,0,116,1,18,0,1,0,0,1,0,0,0
30700,2,4,1,150,1,275,0,0,0,0,1,1,0,0
30800,5,33,1,150,1,197,0,0,1,0,0,1,0,0
26200,5,95,1,150,1,695,0,1,0,0,1,0,0,1
26200,2,69,1,116,1,132,0,1,1,0,0,0,0,0
30900,4,46,1,150,1,114,0,0,1,0,0,1,0,0
30900,2,5,1,150,1,275,0,0,0,0,1,1,0,0
26400,4,28,0,150,1,159,0,0,0,1,0,1,0,0
26499,4,81,1,116,1,22,0,1,0,0,0,0,0,0
26500,4,46,1,116,1,453,0,1,0,0,1,0,0,1
26500,5,113,1,151,1,158,0,1,0,1,0,1,0,0
26500,2,92,1,116,1,154,0,1,1,0,0,0,0,0
26500,5,75,0,150,1,238,0,0,0,0,1,1,0,0
26550,3,46,1,150,1,125,0,0,0,0,1,0,0,0
26590,4,44,0,150,1,79,0,0,0,0,0,0,0,0
26690,2,96,1,131,1,65,0,0,1,0,0,0,0,0
31500,4,38,1,150,1,177,0,0,1,0,0,1,0,0
31500,2,21,1,150,1,275,0,0,1,0,0,1,0,0
31500,2,18,1,150,1,275,0,0,1,0,0,1,0,0
31500,2,24,1,150,1,275,0,0,1,0,0,1,0,0
31500,2,25,1,150,1,275,0,0,1,0,0,1,0,0
26790,2,27,1,150,1,326,0,1,1,0,0,0,1,0
26800,3,43,0,116,1,695,0,1,0,0,1,0,0,1
26800,3,32,1,150,1,159,0,0,0,0,0,1,0,0
26800,3,32,1,150,1,159,0,0,0,0,0,1,0,0
26800,2,15,0,150,1,159,0,0,0,1,0,1,0,0
26800,3,45,1,111,1,177,0,0,0,0,0,1,0,0
26800,3,36,0,150,1,177,0,0,0,0,1,1,0,0
26800,5,62,1,150,1,177,0,0,0,0,1,1,0,0
26800,3,31,1,111,1,177,0,0,0,0,0,1,0,0
31600,1,17,0,116,1,107,0,1,0,0,1,0,1,0
26890,2,51,0,116,1,861,0,1,0,0,1,0,0,1
26900,4,88,0,116,1,368,0,1,1,0,0,0,0,1
26900,3,90,1,151,1,872,0,1,0,0,0,0,0,1
26900,3,40,0,150,1,819,0,0,0,0,0,0,0,1
26900,4,37,0,116,1,246,0,1,0,0,1,0,1,0
26900,4,43,1,111,1,163,0,0,1,0,0,0,0,0
26900,4,90,1,150,1,158,0,0,0,1,0,1,0,0
26900,3,59,1,116,1,177,0,1,0,0,1,1,0,0
26900,2,50,1,116,1,276,0,1,1,0,0,1,0,0
26900,3,43,1,116,1,193,0,1,0,0,1,1,0,0
26950,0,1,0,116,1,146,0,1,0,0,1,1,0,0
26990,2,24,1,111,1,233,0,0,0,0,1,1,0,0
26990,4,94,1,150,1,186,0,1,1,0,0,1,0,0
26990,4,94,1,150,1,186,0,1,1,0,0,1,0,0
26990,4,94,1,150,1,186,0,1,1,0,0,1,0,0
26990,4,94,1,150,1,186,0,1,1,0,0,1,0,0
27000,4,49,1,150,1,296,0,1,0,0,0,0,1,0
27000,4,47,1,150,1,202,0,0,0,0,0,1,0,0
27000,3,61,1,112,1,262,0,0,1,0,0,1,0,0
31800,2,33,1,116,1,121,0,1,0,0,1,1,0,0
31800,2,20,1,150,1,275,0,0,1,0,0,1,0,0
31900,5,34,1,150,1,807,0,0,0,1,0,0,0,1
32000,2,19,1,150,1,275,0,0,1,0,0,1,0,0
27300,4,52,1,150,1,20,0,0,0,1,0,0,0,0
27490,4,62,1,150,1,849,0,1,0,0,0,0,0,1
27500,4,65,0,116,1,541,0,1,1,0,0,0,0,1
27500,3,68,0,116,1,418,0,1,1,0,0,0,0,1
27500,2,19,1,116,1,611,0,1,0,1,0,0,0,1
27500,2,75,1,116,1,16,0,1,1,0,0,0,0,0
27500,4,65,1,150,1,165,0,1,0,0,0,0,0,0
27500,4,72,1,150,1,177,0,1,0,0,1,1,0,0
27500,3,35,1,116,1,177,0,1,0,0,1,1,0,0
27500,3,18,1,111,1,177,0,0,0,0,1,1,0,0
32500,4,43,1,150,1,807,0,0,0,0,1,0,0,1
32500,2,18,1,150,1,275,0,0,1,0,0,1,0,0
27690,2,67,1,116,1,478,0,1,1,0,0,0,0,1
27700,2,48,1,116,1,687,0,1,0,0,1,0,0,1
27700,2,76,1,116,1,154,0,1,1,0,0,0,0,0
27700,4,53,1,150,1,177,0,0,0,0,1,1,0,0
32600,2,29,1,150,1,177,0,1,0,0,1,1,0,0
27800,2,34,1,150,1,102,0,1,0,0,1,1,0,0
27800,3,30,1,116,1,177,0,1,0,0,1,1,0,0
27800,5,77,1,150,1,197,0,1,0,0,0,1,0,0
27850,0,1,1,111,1,146,0,0,0,0,1,1,0,0
27890,5,57,1,150,1,750,0,1,0,1,0,0,0,1
27890,4,33,1,111,1,905,0,0,0,0,1,0,0,1
27900,4,62,1,116,1,458,0,1,0,0,1,0,0,1
27900,3,89,1,117,1,444,0,1,0,1,0,0,0,1
27900,3,75,1,151,1,335,0,1,1,0,0,0,0,1
27900,5,42,1,150,1,785,0,1,0,0,0,0,0,1
27900,4,52,1,116,1,16,0,1,0,0,1,0,0,0
27900,2,52,1,116,1,119,0,1,1,0,0,0,0,0
27900,2,26,0,116,1,31,0,1,1,0,0,0,0,0
27900,2,6,0,150,1,159,0,0,0,1,0,1,0,0
27900,3,30,1,150,1,193,0,0,1,0,0,1,0,0
27900,4,59,1,150,1,238,0,0,0,0,1,1,0,0
27900,3,45,0,111,1,177,0,0,1,0,0,1,0,0
27950,3,24,1,150,1,182,0,0,0,0,1,1,0,0
27950,2,61,1,116,1,184,0,1,1,0,0,1,0,0
32900,4,20,1,150,1,807,0,0,0,0,1,0,0,1
32900,2,13,1,150,1,275,0,0,1,0,0,1,0,0
32900,2,16,1,150,1,275,0,0,1,0,0,1,0,0
27990,2,22,0,111,1,500,0,0,1,0,0,0,0,1
28000,3,37,1,116,1,283,0,1,0,0,0,0,1,0
28000,5,42,1,150,1,177,0,0,0,0,1,1,0,0
32990,3,21,1,150,1,514,0,0,0,0,1,0,0,1
28400,3,27,0,116,1,628,0,1,0,0,1,0,0,1
28400,3,80,1,131,1,101,0,0,1,0,0,1,0,0
28400,3,80,1,150,1,120,0,1,0,0,1,0,0,0
28500,2,55,1,116,1,476,0,1,1,0,0,0,0,1
28500,2,55,1,116,1,476,0,1,1,0,0,0,0,1
28500,3,85,0,116,1,151,0,1,1,0,0,0,1,0
28500,4,79,1,150,1,108,0,1,0,0,0,0,1,0
28500,4,35,0,150,1,16,0,0,0,0,0,0,0,0
28500,2,71,1,116,1,120,0,1,1,0,0,0,0,0
28500,2,43,1,150,1,143,0,0,0,0,0,1,0,0
28500,4,78,1,150,1,152,0,0,1,0,0,1,0,0
28500,3,52,1,116,1,785,0,1,1,0,0,0,0,1
33700,2,9,1,150,1,275,0,0,1,0,0,1,0,0
28690,2,5,0,111,1,245,0,0,0,0,1,1,0,0
33800,1,21,1,116,1,197,0,1,1,0,0,1,0,0
33800,1,23,1,150,1,197,0,1,1,0,0,1,0,0
33800,1,35,1,150,1,197,0,1,1,0,0,1,0,0
33800,2,6,1,150,1,275,0,0,1,0,0,1,0,0
33800,2,13,1,150,1,275,0,0,1,0,0,1,0,0
28800,5,59,1,184,1,158,0,1,1,0,0,0,0,0
28800,3,38,1,150,1,112,0,0,0,0,1,1,0,0
28800,2,27,1,150,1,154,0,1,0,0,1,0,0,0
28800,2,28,1,150,1,154,0,1,0,0,1,0,0,0
28800,3,44,1,150,1,283,0,1,0,1,0,1,0,0
28800,2,26,1,150,1,177,0,0,0,0,1,1,0,0
28800,3,37,1,116,1,177,0,1,0,0,1,1,0,0
28800,3,20,1,150,1,177,0,0,0,0,0,1,0,0
33900,2,7,1,150,1,275,0,0,1,0,0,1,0,0
28890,2,52,1,116,1,81,0,1,1,0,0,0,0,0
28900,3,35,1,150,1,326,0,1,1,0,0,0,1,0
28900,2,16,1,150,1,135,0,0,1,0,0,1,0,0
28900,3,24,1,150,1,112,0,0,1,0,0,1,0,0
28900,2,27,0,150,1,275,0,0,1,0,0,1,0,0
28900,4,63,1,150,1,162,0,1,1,0,0,0,0,0
29000,4,96,1,245,1,103,0,0,0,1,0,0,0,0
29300,2,16,1,151,1,133,0,0,0,0,1,0,0,0
34500,4,49,1,150,1,807,0,0,0,0,1,0,0,1
34500,2,13,1,150,1,241,0,1,1,0,0,1,0,0
34500,2,3,1,150,1,275,0,0,1,0,0,1,0,0
29400,2,73,1,150,1,146,0,1,1,0,0,0,0,0
29400,1,19,1,150,1,126,0,0,0,0,1,0,0,0
29450,4,4,0,111,1,192,0,0,0,1,0,1,0,0
29490,2,12,1,150,1,124,0,0,0,0,1,0,0,0
29490,2,19,1,116,1,162,0,1,0,0,1,1,0,0
29500,4,60,1,150,1,16,0,0,0,0,1,0,0,0
29500,4,50,1,150,1,86,1,0,1,0,0,0,0,0
29500,2,16,1,150,1,154,0,0,0,0,1,0,0,0
29600,2,12,1,150,1,154,0,0,0,0,1,0,0,0
34900,4,91,1,203,1,186,0,1,1,0,0,1,0,0
29700,4,23,1,150,1,20,0,0,0,0,1,0,0,0
29800,2,12,1,117,1,683,0,1,1,0,0,0,0,1
29800,2,15,1,150,1,159,0,0,0,0,0,1,0,0
29800,2,22,0,150,1,197,0,0,0,0,1,1,0,0
29890,2,43,1,116,1,683,0,1,1,0,0,0,0,1
29890,2,30,1,150,1,262,0,0,0,0,1,1,0,0
29900,2,8,0,116,1,132,0,1,0,0,1,0,0,0
29900,1,35,1,116,1,31,0,1,1,0,0,0,0,0
29900,2,29,1,150,1,159,0,0,0,0,1,0,0,0
29900,2,26,1,150,1,16,0,1,0,0,1,0,0,0
29900,2,28,1,116,1,132,0,1,1,0,0,0,0,0
29900,3,18,1,150,1,135,0,1,1,0,0,1,0,0
29900,4,39,0,150,1,287,0,0,1,0,0,1,0,0
29900,2,3,1,150,1,275,0,1,0,0,0,1,0,0
29900,2,24,1,116,1,177,0,1,1,0,0,1,0,0
29900,4,89,1,150,1,230,0,0,0,0,1,1,0,0
29900,4,40,1,150,1,177,0,0,1,0,0,1,0,0
29900,2,40,1,116,1,187,0,1,0,0,1,1,0,0
29999,3,64,1,150,1,793,0,1,1,0,0,0,0,1
30000,3,48,1,150,1,92,0,1,1,0,0,0,1,0
30390,1,27,1,116,1,514,0,1,0,0,0,0,0,1
30400,2,44,1,150,1,125,0,1,0,0,1,0,0,0
35900,1,11,1,150,1,121,0,0,1,0,0,1,0,0
35900,1,29,1,150,1,177,0,1,1,0,0,1,0,0
35990,0,3,1,151,1,326,0,0,0,0,1,0,1,0
30800,2,22,1,116,1,170,0,1,0,0,0,1,0,0
30800,2,22,1,116,1,170,0,1,0,0,0,1,0,0
30890,2,53,1,150,1,319,0,1,0,0,1,0,1,0
30890,2,11,1,111,1,132,0,0,1,0,0,0,0,0
30900,2,9,1,150,1,326,0,0,1,0,0,0,1,0
30900,2,4,1,150,1,135,0,0,1,0,0,1,0,0
30990,2,9,1,150,1,491,0,1,1,0,0,0,0,1
30990,2,11,1,150,1,491,0,1,1,0,0,0,0,1
30990,2,29,1,116,1,101,0,1,1,0,0,0,1,0
31000,4,26,0,116,1,20,0,1,0,0,1,0,0,0
31000,1,20,1,150,1,158,0,0,0,0,0,0,0,0
31000,4,50,1,150,1,158,0,1,0,0,1,0,0,0
31000,4,22,0,150,1,83,0,0,0,0,1,0,1,0
31100,4,15,1,150,1,20,0,0,1,0,0,0,0,0
36800,1,31,1,150,1,140,0,1,1,0,0,0,0,0
36900,0,10,1,150,1,271,0,0,1,0,0,1,0,0
31400,3,46,1,204,1,101,0,0,1,0,0,1,0,0
31400,2,28,1,150,1,121,0,1,0,0,1,1,0,0
31500,4,19,1,150,1,20,0,1,0,1,0,0,0,0
31500,1,15,1,150,1,135,0,0,0,1,0,1,0,0
31500,1,18,1,150,1,135,0,0,0,1,0,1,0,0
31500,1,32,1,150,1,135,0,0,1,0,0,1,0,0
31500,1,25,1,150,1,276,0,0,1,0,0,1,0,0
31790,2,22,1,150,1,132,0,0,1,0,0,0,0,0
31800,2,19,1,150,1,275,0,0,1,0,0,1,0,0
31800,4,62,1,200,1,177,0,1,0,0,1,1,0,0
37500,1,6,1,150,1,177,0,1,0,0,0,1,0,0
31890,2,18,1,150,1,132,0,0,1,0,0,0,0,0
31890,1,70,1,150,1,112,0,1,1,0,0,0,0,0
31900,4,42,0,116,1,132,0,1,1,0,0,0,0,0
31900,5,79,1,150,1,283,0,1,0,0,1,0,1,0
31900,2,44,1,150,1,125,0,1,0,0,1,0,0,0
31900,3,33,1,150,1,163,0,1,1,0,0,0,0,0
31900,1,19,1,150,1,31,0,1,0,0,1,0,0,0
31900,2,11,1,150,1,154,0,0,0,0,1,0,0,0
31900,1,26,1,150,1,276,0,1,1,0,0,1,0,0
31900,2,5,1,116,1,276,0,1,0,0,1,1,0,0
31900,1,31,1,150,1,276,0,1,1,0,0,1,0,0
31900,4,32,1,150,1,177,0,0,1,0,0,1,0,0
32000,4,42,1,150,1,128,1,0,1,0,0,0,0,0
32050,3,22,1,150,1,20,0,0,0,0,1,0,0,0
37800,1,76,1,150,1,197,0,0,0,0,0,1,0,0
37890,0,11,1,150,1,275,0,0,1,0,0,1,0,0
37990,0,10,1,150,1,174,0,1,1,0,0,0,0,0
32400,1,20,1,150,1,31,0,1,1,0,0,0,0,0
32490,2,25,1,116,1,65,0,1,1,0,0,0,0,0
32500,1,10,1,150,1,121,0,0,0,1,0,1,0,0
32500,2,21,1,117,1,212,0,1,1,0,0,0,0,0
32500,1,22,1,150,1,276,0,0,1,0,0,1,0,0
32500,1,20,1,150,1,276,0,0,1,0,0,1,0,0
32500,1,19,1,150,1,276,0,0,1,0,0,1,0,0
32500,1,21,1,150,1,276,0,0,1,0,0,1,0,0
32500,2,10,1,150,1,194,0,0,0,1,0,1,0,0
32500,3,25,1,150,1,177,0,0,1,0,0,1,0,0
32500,1,25,1,150,1,276,0,0,1,0,0,1,0,0
32800,1,26,1,151,1,683,0,1,1,0,0,0,0,1
32800,2,20,1,150,1,673,0,1,1,0,0,0,0,1
32800,3,57,1,150,1,83,0,1,1,0,0,0,0,0
32800,2,19,1,150,1,121,0,0,1,0,0,1,0,0
32800,2,19,1,150,1,121,0,0,1,0,0,1,0,0
32800,1,33,1,150,1,177,0,1,1,0,0,1,0,0
32900,4,53,1,150,1,319,0,0,1,0,0,0,1,0
32900,3,37,1,116,1,132,0,1,1,0,0,0,0,0
32900,3,43,1,116,1,683,0,1,1,0,0,0,0,1
32900,2,25,1,116,1,106,0,1,1,0,0,0,1,0
32900,1,19,1,150,1,169,0,1,1,0,0,0,0,0
32900,1,18,1,150,1,177,0,0,0,0,1,1,0,0
32900,5,43,1,204,1,101,0,0,1,0,0,1,0,0
32900,1,22,1,150,1,134,0,1,1,0,0,1,0,0
32900,1,24,1,150,1,276,0,1,1,0,0,1,0,0
32900,1,26,1,150,1,276,0,1,1,0,0,1,0,0
32900,1,25,1,150,1,276,0,1,1,0,0,1,0,0
32900,3,53,1,116,1,225,0,1,1,0,0,1,0,0
32900,2,17,1,150,1,275,0,0,1,0,0,1,0,0
32950,1,29,1,150,1,162,0,0,1,0,0,0,0,0
32950,1,31,1,150,1,162,0,0,1,0,0,0,0,0
38800,1,9,1,150,1,177,0,1,0,0,1,1,0,0
32990,3,33,1,150,1,495,0,1,1,0,0,0,0,1
32990,2,21,1,150,1,132,0,1,1,0,0,0,0,0
32990,3,88,1,200,1,119,0,1,1,0,0,0,0,0
32990,1,23,1,150,1,275,0,0,1,0,0,1,0,0
32990,1,22,1,150,1,275,0,0,1,0,0,1,0,0
32990,1,22,1,150,1,275,0,0,1,0,0,1,0,0
33000,4,20,1,150,1,113,0,1,0,0,1,0,1,0
38900,0,21,1,150,1,121,0,0,0,0,0,1,0,0
33400,1,18,1,150,1,101,0,1,0,0,1,1,0,0
33450,5,69,1,151,1,95,0,1,1,0,0,0,0,0
33450,1,24,1,150,1,162,0,0,1,0,0,0,0,0
33500,2,19,0,150,1,20,0,1,0,0,1,0,0,0
33500,1,24,1,150,1,276,0,1,1,0,0,1,0,0
33500,1,7,1,204,1,162,0,0,0,0,0,1,0,0
33600,5,27,1,150,1,20,0,1,0,0,1,0,0,0
33700,2,9,1,150,1,275,0,0,1,0,0,1,0,0
33800,1,20,1,116,1,500,0,1,1,0,0,0,0,1
33800,1,20,1,150,1,119,0,1,1,0,0,0,0,0
33800,1,26,1,150,1,177,0,1,1,0,0,1,0,0
33900,4,15,1,204,1,387,0,0,1,0,0,0,1,0
33900,1,20,1,150,1,169,0,1,1,0,0,0,0,0
33900,1,23,1,150,1,169,0,1,1,0,0,0,0,0
33900,1,26,1,150,1,31,0,1,1,0,0,0,0,0
33900,1,28,1,150,1,169,0,1,1,0,0,0,0,0
33900,1,24,1,150,1,169,0,1,1,0,0,0,0,0
33900,1,24,1,150,1,169,0,1,1,0,0,0,0,0
33900,1,20,1,150,1,31,0,1,1,0,0,0,0,0
33900,2,22,1,111,1,169,0,0,1,0,0,1,0,0
33900,2,22,1,111,1,169,0,0,1,0,0,1,0,0
33900,4,59,1,150,1,130,0,1,1,0,0,1,0,0
33900,1,17,1,150,1,121,0,1,1,0,0,1,0,0
33900,2,11,1,131,1,101,0,0,1,0,0,1,0,0
33900,1,20,1,150,1,121,0,1,1,0,0,1,0,0
33900,1,17,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,16,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,11,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,14,1,150,1,276,0,1,1,0,0,1,0,0
39900,1,1,1,150,1,302,0,1,1,0,0,1,0,0
33990,2,1,1,117,1,745,0,1,1,0,0,0,0,1
33990,3,17,1,150,1,20,0,0,0,1,0,0,0,0
34200,1,35,1,131,1,99,0,0,1,0,0,0,1,0
34400,5,26,1,150,1,20,0,1,0,0,1,0,0,0
34400,1,20,1,150,1,65,0,1,1,0,0,0,0,0
34400,1,18,1,150,1,101,0,1,1,0,0,1,0,0
34480,2,9,1,150,1,20,0,0,0,0,1,0,0,0
34480,2,21,0,150,1,20,0,1,0,0,1,0,0,0
34500,5,67,1,187,1,683,0,1,0,1,0,0,0,1
34500,1,8,1,150,1,276,0,1,1,0,0,1,0,0
34500,1,28,1,150,1,238,0,1,1,0,0,1,0,0
34500,1,11,1,150,1,276,0,1,1,0,0,1,0,0
34500,1,4,1,116,1,177,0,1,0,0,1,1,0,0
34600,4,23,1,150,1,20,0,1,0,1,0,0,0,0
34680,2,6,1,150,1,20,0,0,0,0,1,0,0,0
40900,1,3,1,150,1,286,0,0,0,0,1,1,0,0
34800,1,10,1,150,1,183,0,0,1,0,0,1,0,0
34800,1,25,1,150,1,177,0,1,1,0,0,1,0,0
34900,1,10,1,150,1,68,0,0,0,0,1,0,0,0
34900,1,22,1,150,1,169,0,1,1,0,0,0,0,0
34900,1,14,1,150,1,162,0,1,1,0,0,0,0,0
34900,1,17,1,150,1,198,0,1,1,0,0,1,0,0
34900,1,11,1,150,1,276,0,1,1,0,0,1,0,0
34900,4,60,1,200,1,177,0,1,1,0,0,1,0,0
35400,1,20,1,150,1,220,0,0,1,0,0,1,0,0
35400,1,19,1,150,1,238,0,1,1,0,0,1,0,0
35480,2,2,1,150,1,20,0,0,0,0,1,0,0,0
35480,2,3,1,150,1,20,0,0,0,0,1,0,0,0
35500,1,10,1,150,1,124,0,0,1,0,0,0,0,0
35500,1,10,1,150,1,124,0,0,1,0,0,0,0,0
35500,5,24,0,150,1,18,0,1,0,0,1,0,0,0
35500,1,14,1,150,1,177,0,1,1,0,0,1,0,0
35500,1,33,1,150,1,177,0,1,1,0,0,1,0,0
35600,1,22,1,150,1,134,0,1,1,0,0,1,0,0
35800,2,8,1,111,1,112,0,0,0,1,0,0,0,0
35800,1,11,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,16,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,27,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,23,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,16,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,14,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,24,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,34,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,11,1,150,1,177,0,1,1,0,0,1,0,0
35800,1,16,1,150,1,177,0,1,1,0,0,1,0,0
35900,4,51,1,310,1,495,0,0,0,0,1,0,0,1
35900,4,70,1,310,1,495,0,0,0,0,1,0,0,1
35900,1,19,1,150,1,287,0,1,1,0,0,0,1,0
35900,2,52,1,150,1,283,0,1,1,0,0,0,1,0
35900,3,57,1,150,1,819,0,1,1,0,0,0,0,1
35900,0,15,1,150,1,31,0,0,0,0,1,0,0,0
35900,3,70,1,200,1,169,0,1,1,0,0,0,0,0
35900,1,10,1,150,1,119,0,0,1,0,0,0,0,0
35900,1,14,1,150,1,101,0,1,1,0,0,1,0,0
35900,1,8,1,116,1,101,0,0,0,0,1,1,0,0
35900,1,5,1,116,1,101,0,0,0,0,1,1,0,0
35900,1,28,1,150,1,121,0,1,1,0,0,1,0,0
35900,1,27,1,150,1,238,0,1,1,0,0,1,0,0
35900,1,23,1,150,1,238,0,1,1,0,0,1,0,0
35900,1,18,1,150,1,238,0,1,1,0,0,1,0,0
35900,1,19,1,150,1,238,0,1,1,0,0,1,0,0
35999,1,26,1,111,1,103,0,0,0,1,0,0,0,0
36300,1,16,1,150,1,185,0,1,1,0,0,1,0,0
36400,1,25,1,150,1,121,0,1,1,0,0,1,0,0
36450,1,7,1,150,1,162,0,1,1,0,0,0,0,0
36500,1,19,1,150,1,687,0,1,1,0,0,0,0,1
36500,1,11,1,150,1,124,0,1,1,0,0,0,0,0
36500,1,10,1,150,1,124,0,1,1,0,0,0,0,0
36500,1,8,1,150,1,124,0,1,1,0,0,0,0,0
36500,1,23,1,150,1,57,0,1,1,0,0,0,0,0
36500,1,21,1,150,1,283,0,1,1,0,0,0,1,0
36500,1,10,1,150,1,119,0,1,1,0,0,0,0,0
36500,1,19,1,150,1,177,0,1,1,0,0,1,0,0
36500,1,21,1,150,1,177,0,1,1,0,0,1,0,0
36500,1,31,1,150,1,177,0,1,1,0,0,1,0,0
36500,1,19,1,150,1,177,0,1,1,0,0,1,0,0
36700,1,28,1,150,1,251,0,1,1,0,0,1,0,0
36800,1,11,1,150,1,687,0,1,1,0,0,0,0,1
36800,1,26,1,150,1,177,0,1,1,0,0,1,0,0
36900,1,15,1,150,1,687,0,1,1,0,0,0,0,1
36900,2,26,1,150,1,132,0,0,1,0,0,0,0,0
36900,0,10,1,150,1,121,0,0,0,0,1,1,0,0
36900,0,10,1,150,1,270,0,1,0,0,0,1,0,0
36990,3,30,1,200,1,214,0,1,1,0,0,1,0,0
37000,2,40,0,150,1,20,0,0,0,1,0,0,0,0
37400,1,7,1,150,1,101,0,0,0,0,0,1,0,0
37450,1,28,1,150,1,162,0,0,1,0,0,0,0,0
37490,2,29,1,150,1,132,0,0,1,0,0,0,0,0
37500,1,10,1,150,1,124,0,1,1,0,0,0,0,0
37500,1,5,1,150,1,124,0,1,1,0,0,0,0,0
37500,1,10,1,150,1,119,0,1,1,0,0,0,0,0
37500,4,32,1,150,1,83,0,1,1,0,0,0,0,0
37500,1,10,1,150,1,119,0,0,1,0,0,0,0,0
37590,0,0,1,150,1,205,0,1,1,0,0,1,0,0
37650,1,9,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,11,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,10,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,10,1,150,1,162,0,1,1,0,0,0,0,0
37900,1,11,1,150,1,169,0,0,1,0,0,0,0,0
37900,1,18,1,150,1,119,0,1,1,0,0,0,0,0
37900,1,7,1,116,1,121,0,0,0,0,1,1,0,0
37900,1,7,1,116,1,101,0,0,0,0,1,1,0,0
37900,0,10,1,150,1,121,0,0,1,0,0,1,0,0
37900,1,6,1,150,1,121,0,0,0,0,1,1,0,0
37980,1,17,1,150,1,162,0,1,1,0,0,0,0,0
37980,1,16,1,150,1,162,0,1,1,0,0,0,0,0
37990,1,19,1,150,1,412,0,1,1,0,0,0,0,1
37990,1,9,1,150,1,132,0,1,1,0,0,0,0,0
38101,1,11,1,150,1,101,0,1,1,0,0,1,0,0
38200,1,23,1,150,1,25,0,1,1,0,0,0,0,0
38200,0,10,1,150,1,119,0,1,1,0,0,0,0,0
38250,1,7,1,150,1,162,0,1,1,0,0,0,0,0
38400,2,8,1,150,1,132,0,1,1,0,0,0,0,0
38400,1,8,1,150,1,101,0,1,0,0,0,1,0,0
38900,1,6,1,150,1,292,0,1,1,0,0,0,1,0
38900,3,65,1,200,1,163,0,1,0,0,1,0,0,0
38900,3,65,1,200,1,163,0,1,1,0,0,0,0,0
38900,0,1,1,150,1,126,0,1,1,0,0,0,0,0
38900,1,12,1,150,1,169,0,0,1,0,0,0,0,0
38900,2,66,1,200,1,31,0,1,0,0,1,0,0,0
38900,1,7,1,150,1,31,0,1,0,0,1,0,0,0
38900,1,7,1,150,1,101,0,1,1,0,0,1,0,0
38950,0,10,1,150,1,270,0,1,0,0,0,1,0,0
38950,0,0,1,150,1,270,0,1,0,0,0,1,0,0
38990,0,0,1,150,1,495,0,1,1,0,0,0,0,1
39300,1,0,1,151,1,348,0,1,0,1,0,0,1,0
39300,2,10,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,10,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,10,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,10,1,150,1,20,0,0,1,0,0,0,0,0
39400,4,23,1,150,1,132,0,1,1,0,0,0,0,0
39400,1,3,1,150,1,101,0,1,0,0,0,1,0,0
39450,1,10,1,150,1,101,0,1,1,0,0,1,0,0
39500,4,51,1,310,1,495,0,0,0,0,1,0,0,1
39500,3,20,1,150,1,105,0,1,1,0,0,0,1,0
39700,0,10,1,150,1,119,0,1,1,0,0,0,0,0
39800,1,0,1,150,1,216,0,1,1,0,0,1,0,0
46900,0,100,1,150,1,94,0,1,1,0,0,1,0,0
39900,1,0,1,150,1,249,0,1,1,0,0,0,1,0
39900,0,0,1,150,1,120,0,1,1,0,0,0,0,0
39900,1,10,1,150,1,135,0,1,1,0,0,0,0,0
